model,state,checkpoint,epoch,update,full_state,task_status,task_result_path,task_result_sha256,task_result_bytes,archived_failed_attempts,memory_gate,validations,state_kind,wikitext_bpb,wikitext_bpb_m0,wikitext_bpb_delta,exact_prefix_top1_accuracy,exact_prefix_top1_accuracy_m0,exact_prefix_top1_accuracy_delta,factual_cheap_top1_rate,factual_cheap_top1_rate_m0,factual_cheap_top1_rate_delta,factual_top1_rate,factual_top1_rate_m0,factual_top1_rate_delta,factual_forced_choice_rate,factual_forced_choice_rate_m0,factual_forced_choice_rate_delta,turkish_bpb,turkish_bpb_m0,turkish_bpb_delta,generation_top1_accuracy,generation_top1_accuracy_m0,generation_top1_accuracy_delta,generation_distinct_2,generation_distinct_2_m0,generation_distinct_2_delta,generation_repeated_3gram,generation_repeated_3gram_m0,generation_repeated_3gram_delta,generation_ppl,generation_ppl_m0,generation_ppl_delta,blimp_accuracy,blimp_accuracy_m0,blimp_accuracy_delta,hellaswag_acc_norm,hellaswag_acc_norm_m0,hellaswag_acc_norm_delta,turblimp_acc_norm,turblimp_acc_norm_m0,turblimp_acc_norm_delta
olmo,olmo/epoch-022,epoch-022,22,154,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-022/task_result.json,1739d99ff712b2ecf17144c6e6ca6684590d54ce03f7df37c23cf34714f2a036,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '496be5fdfe63eb767307f186337c8de724c4fa55164239ec27a5aef994f862f1', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877372301692012,0.6597443057015225,0.027992924467678648,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1093879246285065,1.6476820673132215,0.461705857315285,1.0,1.0,0.0,0.6061087061087062,0.5930820105820105,0.013026695526695664,0.49053763440860215,0.49161841742486906,-0.0010807830162669063,24.45482731443794,16.80073153464442,7.6540957797935185,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-023,epoch-023,23,161,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-023/task_result.json,130e64a931320e889e69801fcdab1cbd137992873e0b0d166f91540cea32fc84,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'f287b9908b3dae2ae56242246cbfc98c481aa5e4850c4723eb9c887a2ca91eb4', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877507848467638,0.6597443057015225,0.028006479145241236,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.109917843009242,1.6476820673132215,0.46223577569602026,1.0,1.0,0.0,0.6418868487834004,0.5930820105820105,0.04880483820138992,0.4288134314280324,0.49161841742486906,-0.06280498599683665,24.458559562909773,16.80073153464442,7.657828028265353,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-024,epoch-024,24,168,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-024/task_result.json,6fe0a8c789d3ae47150705d01bc1f465793e75bc7c6c1ea9acd84330c0a15a18,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '082f97451074039d228d6c91b95a9f5db27a08a52cd32c0224ff8745f75394a4', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877609857896717,0.6597443057015225,0.02801668008814917,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.110433506209062,1.6476820673132215,0.46275143889584025,1.0,1.0,0.0,0.5854945761120581,0.5930820105820105,-0.007587434469952359,0.4998835799175357,0.49161841742486906,0.008265162492666622,24.47524669339039,16.80073153464442,7.674515158745969,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-025,epoch-025,25,175,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-025/task_result.json,9c863fa72d4b28b5a1e0bd08fae501cc12c28ab13a4bd34523b6d104672facbe,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '43bcf68c2345497dd73ea8c9387bf5fb1aa8948691d92b09e6c1310c25b2f26e', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877619639622793,0.6597443057015225,0.02801765826075675,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.110902978911471,1.6476820673132215,0.4632209115982493,1.0,1.0,0.0,0.6013468013468013,0.5930820105820105,0.008264790764790808,0.4803225806451613,0.49161841742486906,-0.011295836779707746,24.48302117286936,16.80073153464442,7.68228963822494,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-026,epoch-026,26,182,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-026/task_result.json,1a957b2f481add070bdfab798a37003c8c6f43e1c96995a964477dd49686222e,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '75bbcd37e6974720f1c4192ef1b2e266e5c680ae63de712f5da2d0b555c3cc2b', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877734225556826,0.6597443057015225,0.028029116854160097,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1113326449893424,1.6476820673132215,0.46365057767612083,1.0,1.0,0.0,0.5701298701298702,0.5930820105820105,-0.022952140452140335,0.5238709677419354,0.49161841742486906,0.032252550317066364,24.495329504363585,16.80073153464442,7.694597969719165,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-027,epoch-027,27,189,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-027/task_result.json,ba1e0f402faa86754b5611a7a683c2ea46e3e012bd56786f3748585dde87e0db,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'b855cf4934df712a79d36bea0f7006fa8d01e04a044b5340a66db429611799b6', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6878012306055276,0.6597443057015225,0.02805692490400502,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.111823976490012,1.6476820673132215,0.46414190917679066,1.0,1.0,0.0,0.554390031874819,0.5930820105820105,-0.03869197870719154,0.5464048292774948,0.49161841742486906,0.05478641185262573,24.503278063843865,16.80073153464442,7.702546529199445,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-028,epoch-028,28,196,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-028/task_result.json,61a7ec0b062c2282204bd618157ffc489fd6325d577e3d7058d1b60751a293b1,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '508f51ad2c2f3dd64be7c93b96e36065eddc5f322ac718a2a83e82bf5b8e3ecf', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877855798438058,0.6597443057015225,0.0280412741422833,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1123015541354535,1.6476820673132215,0.464619486822232,1.0,1.0,0.0,0.5683558271793566,0.5930820105820105,-0.024726183402653867,0.5138709677419354,0.49161841742486906,0.022252550317066355,24.514619350466997,16.80073153464442,7.713887815822577,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-029,epoch-029,29,203,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-029/task_result.json,714203ba7519c9edc192f2d727fbf09a180c522cc513c05c1fba389d1f58c2a4,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'b70669a14d3231ec150b6beb8ee943e79ef81ec69999dee9b67d46f5d8da05b5', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6878269425712132,0.6597443057015225,0.028082636869690702,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1125551790412467,1.6476820673132215,0.46487311172802515,1.0,1.0,0.0,0.6095238095238095,0.5930820105820105,0.01644179894179898,0.4672043010752688,0.49161841742486906,-0.02441411634960028,24.526100819125364,16.80073153464442,7.725369284480944,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-030,epoch-030,30,210,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-030/task_result.json,fac7a8f64b87aa504fdaf735be569019452014eab6f9e97b54df1c8d1c03f755,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '2d8815ffc574fcca8a19856cedce378904c85937a81904a0b7f71e976383273f', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6878493008022443,0.6597443057015225,0.02810499510072173,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1130771357710088,1.6476820673132215,0.4653950684577872,1.0,1.0,0.0,0.5368173274348094,0.5930820105820105,-0.05626468314720112,0.5735394938960303,0.49161841742486906,0.08192107647116126,24.53643729991757,16.80073153464442,7.735705765273149,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-031,epoch-031,31,217,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-031/task_result.json,753ef313d1b285ecb5330b64e879160b818bcb6899a3480adec557bbda97e7db,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '110d34da18df9a7e64f4ab120e0b79ff930b72b4a94040ad91229176829e9e90', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6878738948563784,0.6597443057015225,0.02812958915485586,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1134687272057895,1.6476820673132215,0.46578665989256796,1.0,1.0,0.0,0.6214526214526214,0.5930820105820105,0.02837061087061088,0.45075268817204306,0.49161841742486906,-0.040865729252826,24.541801690736445,16.80073153464442,7.741070156092025,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-032,epoch-032,32,224,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-032/task_result.json,d3c6a1dd59cbdaddae5f0e09ac6d6962a8ed8b470cc03d5126c9e470aea1b356,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'a4f28e56a7bfeb93c7aff7c3e11ed9e5cdd3f7855c34d2d9f83d81ba80809e61', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.687887309794997,0.6597443057015225,0.028143004093474477,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1137807067426397,1.6476820673132215,0.4660986394294182,1.0,1.0,0.0,0.5744024812990332,0.5930820105820105,-0.018679529282977336,0.5205338615355593,0.49161841742486906,0.02891544411069019,24.55805923972975,16.80073153464442,7.757327705085331,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-033,epoch-033,33,231,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-033/task_result.json,7a195a2424fabb66a317c18c7799d70bb7efe309d78df3ee216e7f6f5a64db38,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '115d7a74aecd5703b9b23084c9b91e1e7642d8e10d240c6ced0af8a18aa6f19a', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6879019823841112,0.6597443057015225,0.028157676682588617,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1141384179980354,1.6476820673132215,0.46645635068481384,1.0,1.0,0.0,0.6090565519136948,0.5930820105820105,0.0159745413316843,0.48233870967741926,0.49161841742486906,-0.009279707747449795,24.56672519869592,16.80073153464442,7.7659936640515,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-034,epoch-034,34,238,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-034/task_result.json,18863c8d9286b6bb06bf4cdfffe7502958e18dd5cb1cf263e395c9c93a5466a6,1859,[],"{'free_bytes': 82719014912, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'efc2ef1bfa0b0da5401c1e045230d39bf08106cb3c57320cb58ec4795e623c53', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6879239213983104,0.6597443057015225,0.02817961569678784,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1145018353464984,1.6476820673132215,0.46681976803327685,1.0,1.0,0.0,0.5943803110469777,0.5930820105820105,0.0012983004649672614,0.502761209170217,0.49161841742486906,0.01114279174534799,24.573682387206887,16.80073153464442,7.772950852562467,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-035,epoch-035,35,245,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-035/task_result.json,1df168bbebcd8c3fcf5cc708d51bdf6fe5776548ea038c089b72ed0bd9e11d84,1859,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'daf4bc5e1060ed4c2cef14f5fa04773511df526c03662caf7bf4c714daf8539e', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6879485154524444,0.6597443057015225,0.02820420975092186,1.0,0.022,0.978,,,,,0.015166666666666667,,,0.505,,2.1148631350529987,1.6476820673132215,0.4671810677397772,1.0,1.0,0.0,0.5957669193301377,0.5930820105820105,0.0026849087481272127,0.48888646855523876,0.49161841742486906,-0.0027319488696302963,24.577436315807773,16.80073153464442,7.776704781163353,,0.8221641791044775,,,0.682832105158335,,,0.5735,
olmo,olmo/epoch-036,epoch-036,36,252,True,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-036/task_result.json,6a72dc1d0a4d159912b3b14941ca89acbb2eaf9de29a96598f084598c9dd4576,1951,[],"{'free_bytes': 39686504448, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap_derived': {'result_sha256': None, 'status': 'complete'}, 'factual_full': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '3de91badcba4998776c3e0d8c28fa7196bc0838b0efea84ffb3fc03b07f7028e', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6879687775993163,0.6597443057015225,0.028224471897793757,1.0,0.022,0.978,0.442,,,0.44266666666666665,0.015166666666666667,0.4275,0.6727083333333334,0.505,0.16770833333333335,2.1152210730164667,1.6476820673132215,0.46753900570324514,1.0,1.0,0.0,0.6039041205707872,0.5930820105820105,0.010822109988776751,0.4877074457293568,0.49161841742486906,-0.003910971695512244,24.590436779895274,16.80073153464442,7.789705245250854,0.7160298507462685,0.8221641791044775,-0.10613432835820902,0.6609241187014538,0.682832105158335,-0.02190798645688119,0.5493750000000001,0.5735,-0.024124999999999952
qwen,qwen/parent,parent,0,0,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/parent/task_result.json,1ed9803e0eefcdd281e8d252644918d102ca3ff09232847b0b9e55d577473444,7967,[],,,m0_parent_projection,0.6725931618582224,0.6725931618582224,0,0.03,0.03,0,,,,0.017416666666666667,0.017416666666666667,0,0.49916666666666665,0.49916666666666665,0,1.2466700436547986,1.2466700436547986,0,0.9,0.9,0,0.8040854707710682,0.8040854707710682,0,0.20856557935534573,0.20856557935534573,0,14.69939791395479,14.69939791395479,0,0.8252238805970152,0.8252238805970152,0,0.6774546903007369,0.6774546903007369,0,0.6643125000000001,0.6643125000000001,0
qwen,qwen/epoch-001,epoch-001,1,7,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-001/task_result.json,960e19d17929a1bccb04f9ae77d3e5f7dfaba9b0a4980269cc5effe2a22c1bf4,1851,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'b0fe273e6de11ac5d9ec508bf1dd85f7b697404028a1d877fa1975b8a944ab70', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.6877925667910031,0.6725931618582224,0.015199404932780713,0.028,0.03,-0.0019999999999999983,,,,,0.017416666666666667,,,0.49916666666666665,,1.2925131567761419,1.2466700436547986,0.04584311312134326,0.9333333333333333,0.9,0.033333333333333326,0.7420431420431421,0.8040854707710682,-0.06204232872792603,0.317562724014337,0.20856557935534573,0.10899714465899127,16.20917774273988,14.69939791395479,1.5097798287850885,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
qwen,qwen/epoch-002,epoch-002,2,14,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-002/task_result.json,e9f19f269e4db59df2cf736a92577385a416080cb433d1f26764358e37d8332f,1852,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '51120f411ceb4f90e71d2167e834b8e9cb2d7c37d43ffc546ddc731c9a5cdff2', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.7131515519042827,0.6725931618582224,0.04055839004606032,0.108,0.03,0.078,,,,,0.017416666666666667,,,0.49916666666666665,,1.361507390517167,1.2466700436547986,0.11483734686236846,0.9666666666666667,0.9,0.06666666666666665,0.5597636024106614,0.8040854707710682,-0.2443218683604068,0.560113797388741,0.20856557935534573,0.3515482180333953,18.66979840488819,14.69939791395479,3.9704004909334003,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
qwen,qwen/epoch-003,epoch-003,3,21,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-003/task_result.json,bd9c3e4db6ae752ec037ca68def13d0641459de75a52e5187fd6dfdfad462dec,1852,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '679067c50ff30832eff1e00ed1bf9ae0f22a9d5b1f442fbbb65741d577225193', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.7263641485320685,0.6725931618582224,0.053770986673846166,0.47,0.03,0.43999999999999995,,,,,0.017416666666666667,,,0.49916666666666665,,1.4038826233715012,1.2466700436547986,0.15721257971670255,0.9666666666666667,0.9,0.06666666666666665,0.5774378757350893,0.8040854707710682,-0.22664759503597887,0.4933755760368662,0.20856557935534573,0.2848099966815205,20.368308212011353,14.69939791395479,5.668910298056563,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
qwen,qwen/epoch-004,epoch-004,4,28,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-004/task_result.json,7537baf55c02c8dc17f67cbdc8310fdf1cdd731e726126f34baa4498b9aae3fc,1852,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '70631f8255b4df04b545552e5bf3c86f44095b64a52919e4584921c54e78e56d', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.7327805416211418,0.6725931618582224,0.060187379762919435,0.918,0.03,0.888,,,,,0.017416666666666667,,,0.49916666666666665,,1.4457601156999915,1.2466700436547986,0.1990900720451929,0.9666666666666667,0.9,0.06666666666666665,0.48715393133997786,0.8040854707710682,-0.3169315394310903,0.5892729134664617,0.20856557935534573,0.380707334111116,21.5900265585739,14.69939791395479,6.89062864461911,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
qwen,qwen/epoch-005,epoch-005,5,35,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-005/task_result.json,44b20f2a506dc5b115fa791c7f6eea7b81ccba1be165d3dbcafad1c8d9188e91,1852,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': 'b4629512002db0959624c85b76f936f60f6e199d34bb12c9fbd13cc26eba2455', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.7350111943833185,0.6725931618582224,0.062418032525096145,0.994,0.03,0.964,,,,,0.017416666666666667,,,0.49916666666666665,,1.4643492302085084,1.2466700436547986,0.21767918655370977,0.9666666666666667,0.9,0.06666666666666665,0.5405418023065082,0.8040854707710682,-0.26354366846456,0.5008145975887911,0.20856557935534573,0.2922490182334454,21.904798706221907,14.69939791395479,7.205400792267117,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
qwen,qwen/epoch-006,epoch-006,6,42,False,complete,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/qwen/epoch-006/task_result.json,932ac0ba350bc701598a0d2791ece5eea530131a9939d8b905bd167b7bc3ef26,1852,[],"{'free_bytes': 85076213760, 'gate_bytes': 21474836480, 'gpu_index': '0', 'probe_attempts': 1}","{'exact_prefix': {'result_sha256': None, 'status': 'complete'}, 'factual_cheap': {'result_sha256': None, 'status': 'complete'}, 'generation_integrity': {'result_sha256': None, 'status': 'complete'}, 'harness': {'result_sha256': '824dc98704d9eb63d633ca9b64ab7a131c70edef68ed42bab4fccefa412b2b96', 'status': 'complete'}, 'turkish_perplexity': {'result_sha256': None, 'status': 'complete'}}",m1_gpu_snapshot,0.7360244414658561,0.6725931618582224,0.06343127960763373,0.996,0.03,0.966,,,,,0.017416666666666667,,,0.49916666666666665,,1.4757471366983448,1.2466700436547986,0.22907709304354618,0.9666666666666667,0.9,0.06666666666666665,0.5718215063803298,0.8040854707710682,-0.23226396439073838,0.48391332681655264,0.20856557935534573,0.27534774746120694,22.08254701021948,14.69939791395479,7.383149096264688,,0.8252238805970152,,,0.6774546903007369,,,0.6643125000000001,
