model,state,checkpoint,epoch,update,full_state,metric,panel,value,unit,direction,denominator,measurement_status,source_artifact_path,source_artifact_sha256,source_artifact_bytes,m0_value,m0_denominator,delta_from_m0,relative_delta_pct,comparison_status
olmo,olmo/epoch-012,epoch-012,12,84,False,turkish_ppl,turkish_cross_domain,52.98338213399313,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/turkish_perplexity/raw/trwiki_cross_domain/summary.json,27d4618cee846592ef1aab4e5b295c5444a355feb06af2aae487d87f0eab51b9,933,22.443216640433842,9653767,30.54016549355929,136.07748828007982,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,turkish_byte_ppl,turkish_cross_domain,4.29492057263903,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/turkish_perplexity/raw/trwiki_cross_domain/summary.json,27d4618cee846592ef1aab4e5b295c5444a355feb06af2aae487d87f0eab51b9,933,3.1332981738003447,9653767,1.1616223988386851,37.07347128823572,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_top1_accuracy,generation,1.0,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,1.0,30,0.0,0.0,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,1,30,-1,-100.0,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_distinct_2,generation,0.5834729851536574,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,0.5930820105820105,30,-0.009609025428353068,-1.6201849418638448,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_repeated_3gram,generation,0.5234139784946236,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,0.49161841742486906,30,0.03179556106975451,6.467528461667858,direct_same_metric_and_denominator
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_repeated_4gram,generation,0.4651765694069746,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,,,,,no_m0_reference
olmo,olmo/epoch-012,epoch-012,12,84,False,generation_ppl,generation,24.297502279979337,PPL,lower,291485,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-012/generation_integrity/raw/20260823T143532Z_m1_olmo_epoch-012_generation/summary_metrics.json,78aec5917889fef1ed05f1fa7f6cc709c290982dc1ff014ec613716c495cfd89,1081,16.80073153464442,291485,7.496770745334917,44.62169239402457,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,wikitext_bpb,wikitext,0.6874666955737259,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-013/results_2026-08-23T16-21-59.405196.json,2e3e48bc585cfc40f55ff351c3041e5000464322227a1e86abdadd2c340ba831,12380,0.6597443057015225,62,0.027722389872203324,4.201990018348914,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,wikitext_word_ppl,wikitext,12.783351486749744,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-013/results_2026-08-23T16-21-59.405196.json,2e3e48bc585cfc40f55ff351c3041e5000464322227a1e86abdadd2c340ba831,12380,11.535032064152116,62,1.2483194225976284,10.82198485149496,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,wikitext_byte_ppl,wikitext,1.6104531544197591,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-013/results_2026-08-23T16-21-59.405196.json,2e3e48bc585cfc40f55ff351c3041e5000464322227a1e86abdadd2c340ba831,12380,1.5798026045225246,62,0.03065054989723448,1.9401506118226854,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/exact_prefix/raw/20260823T145103Z_797fafca/summary_metrics.json,31e927f199ece136f9148295b523f4188e8ddc6eeb6554b29162acf333cb1c47,1710,0.022,500,0.978,4445.454545454546,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/exact_prefix/raw/20260823T145103Z_797fafca/summary_metrics.json,31e927f199ece136f9148295b523f4188e8ddc6eeb6554b29162acf333cb1c47,1710,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/exact_prefix/raw/20260823T145103Z_797fafca/summary_metrics.json,31e927f199ece136f9148295b523f4188e8ddc6eeb6554b29162acf333cb1c47,1710,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/exact_prefix/raw/20260823T145103Z_797fafca/summary_metrics.json,31e927f199ece136f9148295b523f4188e8ddc6eeb6554b29162acf333cb1c47,1710,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,exact_prefix_mean_score_margin,exact_prefix,4.091876558284152,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/exact_prefix/raw/20260823T145103Z_797fafca/summary_metrics.json,31e927f199ece136f9148295b523f4188e8ddc6eeb6554b29162acf333cb1c47,1710,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,factual_cheap_top1_count,factual_cheap,659,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/factual_cheap/raw/summary.json,3ec27f9250ddfdcfa1d4e9460b650b72696db7c04b71c2bf07cd541a5a1fff06,323,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,turkish_bpb,turkish_cross_domain,2.1035909650249107,bits/byte,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/turkish_perplexity/raw/trwiki_cross_domain/summary.json,a9742281a8b7068007bacdf00e0612d7f1b9a00d8e1e1ab84c982baa0ec9831c,936,1.6476820673132215,9653767,0.4559088977116892,27.669712911005522,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,turkish_ppl,turkish_cross_domain,53.07945688465542,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/turkish_perplexity/raw/trwiki_cross_domain/summary.json,a9742281a8b7068007bacdf00e0612d7f1b9a00d8e1e1ab84c982baa0ec9831c,936,22.443216640433842,9653767,30.63624024422158,136.50556751756847,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,turkish_byte_ppl,turkish_cross_domain,4.297778006460464,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/turkish_perplexity/raw/trwiki_cross_domain/summary.json,a9742281a8b7068007bacdf00e0612d7f1b9a00d8e1e1ab84c982baa0ec9831c,936,3.1332981738003447,9653767,1.1644798326601196,37.16466700798329,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_top1_accuracy,generation,1.0,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,1.0,30,0.0,0.0,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,1,30,-1,-100.0,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_distinct_2,generation,0.5528256771348427,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,0.5930820105820105,30,-0.040256333447167836,-6.7876503972297195,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_repeated_3gram,generation,0.5627657927395489,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,0.49161841742486906,30,0.0711473753146798,14.472072809508363,direct_same_metric_and_denominator
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_repeated_4gram,generation,0.500863844000284,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,,,,,no_m0_reference
olmo,olmo/epoch-013,epoch-013,13,91,False,generation_ppl,generation,24.31151267074488,PPL,lower,291485,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-013/generation_integrity/raw/20260823T145325Z_m1_olmo_epoch-013_generation/summary_metrics.json,efd97fa7287991102b1ed90062b4e79ba38cda17c418f5ce0bef7e89aa828fcf,1081,16.80073153464442,291485,7.510781136100459,44.70508394597367,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,wikitext_bpb,wikitext,0.6875121107305076,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-014/results_2026-08-23T16-33-17.114401.json,9eb2e758434a414ca3ca72bcfe02c8daa4f6d41cc2c330b7774433c3d02dfbc7,12381,0.6597443057015225,62,0.027767805028985015,4.208873769582417,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,wikitext_word_ppl,wikitext,12.785503546611091,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-014/results_2026-08-23T16-33-17.114401.json,9eb2e758434a414ca3ca72bcfe02c8daa4f6d41cc2c330b7774433c3d02dfbc7,12381,11.535032064152116,62,1.250471482458975,10.840641582134095,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,wikitext_byte_ppl,wikitext,1.6105038512972156,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-014/results_2026-08-23T16-33-17.114401.json,9eb2e758434a414ca3ca72bcfe02c8daa4f6d41cc2c330b7774433c3d02dfbc7,12381,1.5798026045225246,62,0.030701246774690993,1.94335967587356,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/exact_prefix/raw/20260823T150037Z_a09e8ddd/summary_metrics.json,5110f7b092378580421f06545ffe1995ab07a2da0eba332f1b0fb075e58ae4be,1709,0.022,500,0.978,4445.454545454546,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/exact_prefix/raw/20260823T150037Z_a09e8ddd/summary_metrics.json,5110f7b092378580421f06545ffe1995ab07a2da0eba332f1b0fb075e58ae4be,1709,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/exact_prefix/raw/20260823T150037Z_a09e8ddd/summary_metrics.json,5110f7b092378580421f06545ffe1995ab07a2da0eba332f1b0fb075e58ae4be,1709,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/exact_prefix/raw/20260823T150037Z_a09e8ddd/summary_metrics.json,5110f7b092378580421f06545ffe1995ab07a2da0eba332f1b0fb075e58ae4be,1709,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,exact_prefix_mean_score_margin,exact_prefix,4.106822648598471,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/exact_prefix/raw/20260823T150037Z_a09e8ddd/summary_metrics.json,5110f7b092378580421f06545ffe1995ab07a2da0eba332f1b0fb075e58ae4be,1709,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,factual_cheap_top1_count,factual_cheap,658,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/factual_cheap/raw/summary.json,859a19b7e7d4bbca8a5d71bcfa4109b326d121aa009f5136ed9b72d00206109f,323,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,turkish_bpb,turkish_cross_domain,2.104360856808758,bits/byte,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/turkish_perplexity/raw/trwiki_cross_domain/summary.json,8cb36d6986b4097e7570a49ab647e049887c69e5822b82db595d4a3ba307b99d,930,1.6476820673132215,9653767,0.4566787894955364,27.716438659808667,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,turkish_ppl,turkish_cross_domain,53.156671022160864,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/turkish_perplexity/raw/trwiki_cross_domain/summary.json,8cb36d6986b4097e7570a49ab647e049887c69e5822b82db595d4a3ba307b99d,930,22.443216640433842,9653767,30.713454381727022,136.84960972302636,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,turkish_byte_ppl,turkish_cross_domain,4.300072120540997,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/turkish_perplexity/raw/trwiki_cross_domain/summary.json,8cb36d6986b4097e7570a49ab647e049887c69e5822b82db595d4a3ba307b99d,930,3.1332981738003447,9653767,1.1667739467406522,37.23788423638865,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_top1_accuracy,generation,1.0,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,1.0,30,0.0,0.0,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,1,30,-1,-100.0,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_distinct_2,generation,0.6029548935723754,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,0.5930820105820105,30,0.009872882990364928,1.6646741621241135,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_repeated_3gram,generation,0.49827067669172925,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,0.49161841742486906,30,0.006652259266860194,1.3531346733723248,direct_same_metric_and_denominator
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_repeated_4gram,generation,0.4420036747205881,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,,,,,no_m0_reference
olmo,olmo/epoch-014,epoch-014,14,98,False,generation_ppl,generation,24.333704567525473,PPL,lower,291485,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-014/generation_integrity/raw/20260823T150320Z_m1_olmo_epoch-014_generation/summary_metrics.json,82a3d8a825519af7f5f53be01c18a039b430be0117872a31e36e38b020b2f200,1083,16.80073153464442,291485,7.532973032881053,44.83717281802566,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,wikitext_bpb,wikitext,0.6875346087004826,bits/byte,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-015/results_2026-08-23T16-40-32.856133.json,9a8ba5b1d867d9cd0d284fc2ceaeb96b04f9e396172cac52f5b9b44114993925,12378,0.6597443057015225,62,0.027790302998960015,4.212283874039639,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,wikitext_word_ppl,wikitext,12.786569778146843,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-015/results_2026-08-23T16-40-32.856133.json,9a8ba5b1d867d9cd0d284fc2ceaeb96b04f9e396172cac52f5b9b44114993925,12378,11.535032064152116,62,1.2515377139947272,10.849885002783664,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,wikitext_byte_ppl,wikitext,1.610528966341478,PPL,lower,62,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/harness/raw/__vol__tmp2__yesildau__m1_matched_three_model_retry_v1__training__olmo__20260822T155242Z_m1_matched_epoch_dense_olmo_seed42_30cd6396__epoch_snapshots__epoch-015/results_2026-08-23T16-40-32.856133.json,9a8ba5b1d867d9cd0d284fc2ceaeb96b04f9e396172cac52f5b9b44114993925,12378,1.5798026045225246,62,0.030726361818953274,1.9449494342516247,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,exact_prefix_top1_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/exact_prefix/raw/20260823T150808Z_79aeac87/summary_metrics.json,3b9b71b860e8da2301a324197080d142dad1c598c37932646f5947e4a0acfa14,1709,0.022,500,0.978,4445.454545454546,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,exact_prefix_top5_accuracy,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/exact_prefix/raw/20260823T150808Z_79aeac87/summary_metrics.json,3b9b71b860e8da2301a324197080d142dad1c598c37932646f5947e4a0acfa14,1709,,,,,no_m0_reference
olmo,olmo/epoch-015,epoch-015,15,105,False,exact_prefix_mrr,exact_prefix,1.0,fraction,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/exact_prefix/raw/20260823T150808Z_79aeac87/summary_metrics.json,3b9b71b860e8da2301a324197080d142dad1c598c37932646f5947e4a0acfa14,1709,,,,,no_m0_reference
olmo,olmo/epoch-015,epoch-015,15,105,False,exact_prefix_mean_rank,exact_prefix,1,rank,lower,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/exact_prefix/raw/20260823T150808Z_79aeac87/summary_metrics.json,3b9b71b860e8da2301a324197080d142dad1c598c37932646f5947e4a0acfa14,1709,,,,,no_m0_reference
olmo,olmo/epoch-015,epoch-015,15,105,False,exact_prefix_mean_score_margin,exact_prefix,4.121519011615375,logprob,higher,500,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/exact_prefix/raw/20260823T150808Z_79aeac87/summary_metrics.json,3b9b71b860e8da2301a324197080d142dad1c598c37932646f5947e4a0acfa14,1709,,,,,no_m0_reference
olmo,olmo/epoch-015,epoch-015,15,105,False,factual_cheap_top1_count,factual_cheap,661,count,higher,1500,completed,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/factual_cheap/raw/summary.json,10d8b2ffbc9da441673b7d9c0b0ce770abd5dcee3e68967b9278add71f9378f3,323,,,,,no_m0_reference
olmo,olmo/epoch-015,epoch-015,15,105,False,turkish_bpb,turkish_cross_domain,2.1051891447600557,bits/byte,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/turkish_perplexity/raw/trwiki_cross_domain/summary.json,6a76993a08de1b2eeb93f19156c2bb07f90c6404c2fcdba8362d22565bc96fcb,937,1.6476820673132215,9653767,0.45750707744683417,27.766708549111303,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,turkish_ppl,turkish_cross_domain,53.23986726932846,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/turkish_perplexity/raw/trwiki_cross_domain/summary.json,6a76993a08de1b2eeb93f19156c2bb07f90c6404c2fcdba8362d22565bc96fcb,937,22.443216640433842,9653767,30.796650628894614,137.2203063504327,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,turkish_byte_ppl,turkish_cross_domain,4.302541610247832,PPL,lower,9653767,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/turkish_perplexity/raw/trwiki_cross_domain/summary.json,6a76993a08de1b2eeb93f19156c2bb07f90c6404c2fcdba8362d22565bc96fcb,937,3.1332981738003447,9653767,1.1692434364474877,37.31669862205692,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,generation_top1_accuracy,generation,1.0,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/generation_integrity/raw/20260823T151012Z_m1_olmo_epoch-015_generation/summary_metrics.json,3593d2c049108663d284543f782a5eeca3f6524ed682e027930bdf69858ee6de,1083,1.0,30,0.0,0.0,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,generation_empty_or_near_empty,generation,0,count,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/generation_integrity/raw/20260823T151012Z_m1_olmo_epoch-015_generation/summary_metrics.json,3593d2c049108663d284543f782a5eeca3f6524ed682e027930bdf69858ee6de,1083,1,30,-1,-100.0,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,generation_distinct_2,generation,0.5925460958794292,fraction,higher,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/generation_integrity/raw/20260823T151012Z_m1_olmo_epoch-015_generation/summary_metrics.json,3593d2c049108663d284543f782a5eeca3f6524ed682e027930bdf69858ee6de,1083,0.5930820105820105,30,-0.0005359147025812971,-0.09036097757465056,direct_same_metric_and_denominator
olmo,olmo/epoch-015,epoch-015,15,105,False,generation_repeated_3gram,generation,0.49862037543284116,fraction,lower,30,measured,/vol/tmp2/yesildau/m1_eval_v2_matched_three_model_v3/results/olmo/epoch-015/generation_integrity/raw/20260823T151012Z_m1_olmo_epoch-015_generation/summary_metrics.json,3593d2c049108663d284543f782a5eeca3f6524ed682e027930bdf69858ee6de,1083,0.49161841742486906,30,0.007001958007972098,1.424266821541966,direct_same_metric_and_denominator
